position,tyreLife,trackTemp,airTemp,humidity,rainfall,speedTrap,gapAhead,gapBehind,lapTime,pitLoss,_source_year,hasGapAhead,hasGapBehind,positions_lost,gap_to_physical_car,has_drop_zone_data,pace_drop_ratio,tire_life_ratio,pace_trend,gapAhead_trend,team_Alfa Romeo,team_AlphaTauri,team_Alpine,team_Aston Martin,team_Ferrari,team_Haas F1 Team,team_Kick Sauber,team_McLaren,team_Mercedes,team_RB,team_Racing Bulls,team_Red Bull Racing,team_Williams,team_nan,target_y
13,4,27.9,22.9,38,0,303.0,1.9609999999999999,3.386,98.901,22.0,2022,1,1,0,999.0,0,1.0,0.13333333333333333,0.0,-0.5030000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,27.7,22.8,37,0,298.0,0.217,2.009,98.831,22.0,2022,1,1,0,999.0,0,1.0,0.16666666666666666,0.0,0.03900000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,27.7,22.7,38,0,317.0,0.326,2.003,98.96,22.0,2022,1,1,0,999.0,0,1.001305258471532,0.2,0.001305258471532067,-1.6349999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,27.6,22.8,37,0,315.0,0.341,1.771,99.279,22.0,2022,1,1,0,999.0,0,1.004532990660825,0.23333333333333334,0.004532990660824909,0.12400000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,27.5,22.8,37,0,308.0,0.14100000000000001,1.348,99.774,22.0,2022,1,1,6,2.845999999999996,1,1.0095415406097277,0.26666666666666666,0.008236282138195605,-0.185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,27.5,22.8,36,0,311.0,0.371,1.313,99.339,22.0,2022,1,1,6,2.373999999999998,1,1.0051400876243284,0.3,0.0006070969635034729,0.02999999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,27.5,22.8,36,0,310.0,0.297,1.245,99.65,22.0,2022,1,1,5,2.137,1,1.008286873551821,0.3333333333333333,-0.0012546670579067776,0.15599999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,11,27.4,22.8,36,0,319.0,0.332,0.753,100.341,22.0,2022,1,1,5,2.703999999999997,1,1.0152786069148343,0.36666666666666664,0.01013851929050591,-0.03899999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,27.5,22.8,35,0,315.0,0.426,0.718,99.777,22.0,2022,1,1,3,10.262999999999998,1,1.009571895457903,0.4,0.00128502190608204,0.129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,27.4,22.8,36,0,316.0,0.41300000000000003,0.45,100.338,22.0,2022,1,1,5,2.003,1,1.0152482520666593,0.43333333333333335,-3.0354848175040416e-05,0.08100000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,27.4,22.9,36,0,306.0,0.485,0.5740000000000001,99.88,22.0,2022,1,1,5,1.7019999999999982,1,1.0106140785785835,0.4666666666666667,0.0010421831206806065,0.059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,27.3,22.9,36,0,311.0,2.702,2.649,100.641,22.0,2022,1,1,6,2.289000000000001,1,1.0183140917323512,0.5,0.0030658396656919606,2.2889999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,27.3,22.9,36,0,311.0,0.648,0.9470000000000001,99.268,22.0,2022,1,1,4,6.187999999999999,1,1.0044216895508493,0.5333333333333333,-0.006192389027734224,0.16300000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17,27.2,22.8,36,0,293.0,8.848,0.889,99.806,22.0,2022,1,1,6,0.49299999999999505,1,1.0098653256569294,0.5666666666666667,-0.008448766075421776,6.146000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18,27.3,22.8,36,0,293.0,6.193,1.053,99.65,22.0,2022,1,1,6,2.258000000000002,1,1.008286873551821,0.6,0.0038651840009715777,5.545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,27.2,22.8,36,0,292.0,11.42,1.08,99.815,22.0,2022,1,1,7,2.289000000000001,1,1.009956390201455,0.6333333333333333,9.106454452556534e-05,2.571999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,27.1,22.8,36,0,294.0,2.891,1.192,99.739,22.0,2022,1,1,7,0.8500000000000011,1,1.0091874007143509,0.6666666666666666,0.0009005271625299738,-3.3019999999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,27.0,22.7,36,0,293.0,5.294,1.5270000000000001,99.619,22.0,2022,1,1,7,5.444000000000003,1,1.007973206787344,0.7,-0.0019831834141110782,-6.126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,27.0,22.8,36,0,293.0,10.066,0.587,102.299,22.0,2022,1,1,7,9.095999999999998,1,1.035090204490494,0.7333333333333333,0.02590280377614307,7.175000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,27.1,22.8,36,0,221.0,7.7059999999999995,4.491,118.899,22.0,2022,1,1,0,999.0,0,1.0,0.03333333333333333,-0.007973206787343923,2.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,27.0,22.8,35,0,290.0,5.634,6.604,96.641,22.0,2022,1,1,0,999.0,0,1.0,0.06666666666666667,-0.03509020449049394,-4.432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,27.0,22.8,35,0,293.0,3.789,6.222,97.067,22.0,2022,1,1,0,999.0,0,1.0044080669695055,0.1,0.004408066969505464,-3.9169999999999994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,26.8,22.7,36,0,297.0,1.5430000000000001,5.467,97.497,22.0,2022,1,1,0,999.0,0,1.0088575242391944,0.13333333333333333,0.008857524239194392,-4.091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,26.9,22.7,36,0,299.0,3.71,4.525,97.687,22.0,2022,1,1,0,999.0,0,1.0108235634978942,0.16666666666666666,0.006415496528388687,-0.07900000000000018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,26.9,22.7,36,0,324.0,0.629,9.137,97.498,22.0,2022,1,1,0,999.0,0,1.0088678718142403,0.2,1.0347575045921431e-05,-0.9140000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,26.9,22.7,36,0,295.0,0.38,3.535,98.681,22.0,2022,1,1,0,999.0,0,1.0211090530934075,0.23333333333333334,0.010285489595513342,-3.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,26.7,22.7,36,0,295.0,6.1370000000000005,2.273,98.386,22.0,2022,1,1,4,2.053999999999998,1,1.0180565184549,0.26666666666666666,0.009188646640659659,5.508000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,26.7,22.7,36,0,295.0,999.0,3.5140000000000002,121.176,22.0,2022,0,1,2,1.365999999999999,1,1.253877753748409,0.3,0.23276870065500144,998.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,26.6,22.7,36,0,222.0,155.023,999.0,148.768,22.0,2022,1,0,0,999.0,0,1.0,0.16666666666666666,-0.018056518454899972,148.886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,26.5,22.4,36,0,308.0,27.548000000000002,249.442,97.589,22.0,2022,1,1,12,63.10699999999999,1,1.0,0.4444444444444444,-0.25387775374840893,-971.452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,26.5,22.4,37,0,297.0,27.748,249.135,97.06,22.0,2022,1,1,12,61.56799999999997,1,1.0,0.5,0.0,-127.27499999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,26.4,22.4,35,0,300.0,27.724,248.624,96.599,22.0,2022,1,1,12,59.714999999999996,1,1.0,0.5555555555555556,0.0,0.17599999999999838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,26.5,22.4,36,0,322.0,27.723,248.284,96.959,22.0,2022,1,1,13,58.14099999999996,1,1.003726746653692,0.6111111111111112,0.0037267466536921035,-0.02500000000000213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,26.3,22.4,36,0,319.0,28.003,248.25,97.217,22.0,2022,1,1,12,19.802999999999987,1,1.0063975817555046,0.6666666666666666,0.006397581755504644,0.2789999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,26.3,22.3,36,0,314.0,28.172,247.83,97.26,22.0,2022,1,1,12,17.960999999999995,1,1.0068427209391402,0.7222222222222222,0.0031159742854480754,0.4490000000000016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,26.3,22.4,36,0,301.0,28.301,247.024,97.87,22.0,2022,1,1,0,999.0,0,1.0131574861023407,0.7777777777777778,0.006759904346836043,0.29799999999999827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,29.0,23.8,26,0,289.0,0.47500000000000003,0.243,100.169,22.0,2022,1,1,0,999.0,0,1.0,0.2777777777777778,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,29.0,23.8,27,0,292.0,0.718,0.501,99.968,22.0,2022,1,1,0,999.0,0,1.0,0.3333333333333333,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,28.7,23.8,29,0,297.0,1.104,0.44,100.158,22.0,2022,1,1,0,999.0,0,1.0019006081946222,0.3888888888888889,0.001900608194622233,0.629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,28.5,23.8,33,0,295.0,0.484,0.656,100.249,22.0,2022,1,1,13,14.622,1,1.002810899487836,0.4444444444444444,0.0028108994878359717,-0.23399999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,28.3,23.7,33,0,296.0,0.34800000000000003,0.84,100.474,22.0,2022,1,1,13,12.482000000000001,1,1.0050616197183098,0.5,0.003161011523687529,-0.756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,28.3,23.6,34,0,296.0,0.47000000000000003,1.23,100.433,22.0,2022,1,1,13,10.622,1,1.0046514884763125,0.5555555555555556,0.0018405889884764992,-0.013999999999999957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,28.1,23.5,35,0,296.0,0.23700000000000002,0.6980000000000001,100.684,22.0,2022,1,1,13,9.411999999999997,1,1.0071622919334187,0.6111111111111112,0.002100672215108901,-0.11100000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,28.1,23.5,36,0,294.0,0.149,0.673,100.844,22.0,2022,1,1,13,7.51,1,1.0087628040973111,0.6666666666666666,0.004111315620998646,-0.32100000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,28.0,23.3,36,0,294.0,0.363,0.684,100.981,22.0,2022,1,1,13,5.713999999999999,1,1.010133242637644,0.7222222222222222,0.0029709507042252614,0.12599999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,28.0,23.3,36,0,295.0,0.338,0.677,101.089,22.0,2022,1,1,13,4.161999999999995,1,1.0112135883482714,0.7777777777777778,0.0024507842509602362,0.18900000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,27.9,23.2,37,0,295.0,0.361,0.424,101.347,22.0,2022,1,1,13,2.399000000000001,1,1.013794414212548,0.8333333333333334,0.0036611715749039764,-0.0020000000000000018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,27.8,23.1,37,0,295.0,0.388,0.5630000000000001,101.256,22.0,2022,1,1,10,3.275000000000002,1,1.0128841229193342,0.8888888888888888,0.0016705345710628094,0.04999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,27.8,23.1,38,0,296.0,0.627,0.638,104.005,22.0,2022,1,1,0,999.0,0,1.0403829225352113,0.9444444444444444,0.02658850832266335,0.266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,27.7,23.1,38,0,219.0,1.353,1.431,121.397,22.0,2022,1,1,0,999.0,0,1.0,0.03333333333333333,-0.012884122919334162,0.965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,27.7,23.0,38,0,326.0,1.7429999999999999,0.514,98.705,22.0,2022,1,1,0,999.0,0,1.0,0.06666666666666667,-0.04038292253521125,1.1159999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,27.8,23.0,38,0,292.0,2.395,1.08,98.868,22.0,2022,1,1,0,999.0,0,1.001651385441467,0.1,0.0016513854414670348,1.042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,27.9,22.9,38,0,296.0,2.841,2.001,98.888,22.0,2022,1,1,0,999.0,0,1.0018540094220152,0.13333333333333333,0.0018540094220151904,1.0980000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,27.7,22.8,37,0,294.0,3.718,2.37,99.416,22.0,2022,1,1,0,999.0,0,1.007203282508485,0.16666666666666666,0.0055518970670178636,1.323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,27.7,22.7,38,0,296.0,3.969,3.11,99.134,22.0,2022,1,1,0,999.0,0,1.0043462843827566,0.2,0.0024922749607414474,1.1279999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,27.6,22.8,37,0,295.0,4.193,4.114,99.083,22.0,2022,1,1,0,999.0,0,1.003829593232359,0.23333333333333334,-0.003373689276125802,0.47499999999999964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,27.5,22.8,37,0,295.0,4.287,5.466,99.152,22.0,2022,1,1,7,5.698999999999998,1,1.00452864596525,0.26666666666666666,0.00018236158249340662,0.31800000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,27.5,22.8,36,0,296.0,4.477,6.078,99.31,22.0,2022,1,1,7,4.372999999999997,1,1.00612937541158,0.3,0.0022997821792209994,0.2840000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,27.5,22.8,36,0,295.0,4.456,7.211,99.363,22.0,2022,1,1,7,3.582,1,1.0066663289600324,0.3333333333333333,0.0021376829947823417,0.16900000000000048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,27.4,22.8,36,0,296.0,4.421,7.9,99.485,22.0,2022,1,1,7,2.446999999999999,1,1.0079023352413758,0.36666666666666664,0.0017729598297957505,-0.05600000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,27.5,22.8,35,0,296.0,4.178,7.575,99.513,22.0,2022,1,1,6,1.413,1,1.0081860088141432,0.4,0.0015196798541108336,-0.27800000000000047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,27.4,22.8,36,0,296.0,4.301,7.445,99.919,22.0,2022,1,1,6,0.34499999999999803,1,1.0122992756192695,0.43333333333333335,0.004396940377893621,-0.1200000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,27.4,22.8,36,0,297.0,4.192,7.237,99.665,22.0,2022,1,1,6,11.942,1,1.0097259510663088,0.4666666666666667,0.0015399422521655826,0.014000000000000234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,27.3,22.9,36,0,297.0,3.885,5.431,99.677,22.0,2022,1,1,6,11.172999999999996,1,1.0098475254546377,0.5,-0.0024517501646317275,-0.41600000000000037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,27.3,22.9,36,0,297.0,3.511,3.137,99.8,22.0,2022,1,1,5,11.137,1,1.0110936629350082,0.5333333333333333,0.0013677118686994394,-0.681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,27.1,22.9,36,0,298.0,1.077,8.848,100.874,22.0,2022,1,1,3,12.263,1,1.0219745706904413,0.5666666666666667,0.012127045235803546,-2.808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18,27.3,22.8,36,0,298.0,5.092,6.193,102.305,22.0,2022,1,1,3,14.754000000000001,1,1.0364723164986578,0.6,0.025378653563649545,1.5809999999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,27.2,22.8,36,0,215.0,13.72,0.929,120.808,22.0,2022,1,1,0,999.0,0,1.0,0.025,-0.021974570690441286,12.643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,27.1,22.8,36,0,295.0,11.193,2.813,97.324,22.0,2022,1,1,0,999.0,0,1.0,0.05,-0.036472316498657786,6.101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,27.0,22.7,36,0,297.0,8.779,2.547,97.54,22.0,2022,1,1,0,999.0,0,1.0022193909004975,0.075,0.0022193909004974977,-4.941000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,27.0,22.8,36,0,303.0,0.661,4.049,99.827,22.0,2022,1,1,0,999.0,0,1.0257182195552998,0.1,0.02571821955529985,-10.532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,27.1,22.8,36,0,300.0,2.032,5.317,99.596,22.0,2022,1,1,0,999.0,0,1.0233447042867125,0.125,0.02112531338621504,-6.747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,27.0,22.8,35,0,318.0,2.617,3.339,98.221,22.0,2022,1,1,0,999.0,0,1.0092166372117874,0.15,-0.0165015823435124,1.956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,27.0,22.8,35,0,297.0,3.6029999999999998,3.399,98.552,22.0,2022,1,1,0,999.0,0,1.0126176482676421,0.175,-0.010727056019070424,1.5709999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,26.8,22.7,36,0,297.0,3.906,3.836,98.204,22.0,2022,1,1,6,8.836,1,1.009041962927952,0.2,-0.00017467428383555195,1.2890000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,26.8,22.7,36,0,299.0,4.481,4.119,98.301,22.0,2022,1,1,6,10.392,1,1.0100386338416012,0.225,-0.0025790144260409154,0.8780000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,26.9,22.7,36,0,297.0,4.804,4.854,98.329,22.0,2022,1,1,6,11.198999999999998,1,1.010326332662036,0.25,0.0012843697340840787,0.8980000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,26.9,22.7,36,0,296.0,5.104,8.007,98.478,22.0,2022,1,1,7,5.485999999999997,1,1.0118573013850642,0.275,0.0018186675434630484,0.6230000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,26.7,22.7,36,0,298.0,5.12,6.1370000000000005,98.704,22.0,2022,1,1,2,18.486,1,1.0141794418642882,0.3,0.003853109202252236,0.31599999999999984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,29.0,23.8,26,0,285.0,0.353,0.009000000000000001,99.002,22.0,2022,1,1,0,999.0,0,1.0,0.2222222222222222,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,29.0,23.8,27,0,287.0,0.379,0.488,99.075,22.0,2022,1,1,0,999.0,0,1.0007373588412356,0.2777777777777778,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6,28.7,23.8,29,0,303.0,0.34800000000000003,0.337,98.892,22.0,2022,1,1,0,999.0,0,1.0,0.3333333333333333,0.0,-0.004999999999999949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,7,28.5,23.8,33,0,305.0,0.17,0.275,98.923,22.0,2022,1,1,0,999.0,0,1.0003134732839867,0.3888888888888889,-0.0004238855572489264,-0.209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,8,28.3,23.7,33,0,318.0,0.28300000000000003,0.214,99.707,22.0,2022,1,1,17,7.063000000000001,1,1.0082413137564212,0.4444444444444444,0.008241313756421231,-0.065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,9,28.3,23.6,34,0,312.0,0.377,0.632,99.682,22.0,2022,1,1,17,4.451999999999998,1,1.0079885127209482,0.5,0.007675039436961573,0.207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,10,28.1,23.5,35,0,310.0,0.86,0.5650000000000001,99.758,22.0,2022,1,1,17,2.316000000000002,1,1.008757027868786,0.5555555555555556,0.0005157141123648401,0.577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,11,28.1,23.5,36,0,297.0,1.71,0.624,100.274,22.0,2022,1,1,16,0.307999999999996,1,1.0139748412409497,0.6111111111111112,0.0059863285200014715,1.333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,28.0,23.3,36,0,296.0,2.399,1.0,101.581,22.0,2022,1,1,14,0.035999999999997,1,1.0271912793754805,0.6666666666666666,0.01843425150669442,1.5390000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,13,28.0,23.3,36,0,313.0,5.413,1.587,102.945,22.0,2022,1,1,14,0.14799999999999602,1,1.0409841038708894,0.7222222222222222,0.027009262629939634,3.7030000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,2,27.9,23.3,37,0,211.0,10.031,1.787,123.697,22.0,2022,1,1,0,999.0,0,1.0,0.05,-0.027191279375480493,7.632000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,3,27.8,23.1,37,0,310.0,9.664,7.961,99.33,22.0,2022,1,1,0,999.0,0,1.0,0.075,-0.040984103870889355,4.2509999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,4,27.8,23.1,38,0,296.0,9.643,5.237,99.309,22.0,2022,1,1,0,999.0,0,1.0,0.1,0.0,-0.3879999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,5,27.7,23.1,38,0,312.0,5.917,4.543,98.587,22.0,2022,1,1,0,999.0,0,1.0,0.125,0.0,-3.747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6,27.7,23.1,38,0,313.0,3.488,5.793,98.236,22.0,2022,1,1,0,999.0,0,1.0,0.15,0.0,-6.155000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7,27.8,23.0,38,0,291.0,5.498,5.238,98.644,22.0,2022,1,1,0,999.0,0,1.0041532635693635,0.175,0.004153263569363519,-0.4189999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,8,27.9,22.9,38,0,294.0,7.014,4.984,98.368,22.0,2022,1,1,9,1.140000000000007,1,1.0013437029194998,0.2,0.0013437029194998118,3.5260000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,9,27.9,22.8,38,0,294.0,8.193,4.898,98.393,22.0,2022,1,1,8,0.7019999999999981,1,1.001598192108799,0.225,-0.00255507146056444,2.6949999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,10,27.7,22.7,38,0,294.0,9.267,4.44,98.606,22.0,2022,1,1,8,0.34800000000000203,1,1.0037664400016286,0.25,0.002422737082128812,2.2529999999999992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,11,27.6,22.8,37,0,293.0,10.18,4.531,98.542,22.0,2022,1,1,6,0.15600000000000203,1,1.0031149476770227,0.275,0.0015167555682236156,1.987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,27.5,22.8,37,0,294.0,11.725,3.691,99.407,22.0,2022,1,1,6,0.259,1,1.0119202736267763,0.3,0.008153833625147655,2.458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,13,27.5,22.8,36,0,294.0,12.874,3.478,99.109,22.0,2022,1,1,5,0.378999999999997,1,1.0088867624903293,0.325,0.005771814813306575,2.694000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,14,27.5,22.8,36,0,294.0,14.061,3.422,99.342,22.0,2022,1,1,4,6.436000000000002,1,1.0112586017345984,0.35,-0.0006616718921779174,2.3360000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,27.4,22.8,36,0,294.0,14.828,3.401,99.186,22.0,2022,1,1,4,6.137000000000002,1,1.009670589193371,0.375,0.0007838267030417789,1.9539999999999988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,16,27.5,22.8,35,0,293.0,15.39,3.452,99.255,22.0,2022,1,1,4,5.879000000000001,1,1.010372979355837,0.4,-0.0008856223787614415,1.3290000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,17,27.4,22.8,36,0,293.0,18.493,0.882,101.666,22.0,2022,1,1,5,0.18099999999999702,1,1.0349159167718553,0.425,0.0252453275784843,3.664999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,27.4,22.8,36,0,214.0,7.237,0.309,121.276,22.0,2022,1,1,0,999.0,0,1.0,0.03333333333333333,-0.01037297935583692,-8.153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,2,27.3,22.9,36,0,284.0,5.431,2.315,97.871,22.0,2022,1,1,0,999.0,0,1.0,0.06666666666666667,-0.03491591677185535,-13.061999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,3,27.3,22.9,36,0,287.0,3.137,7.427,97.506,22.0,2022,1,1,0,999.0,0,1.0,0.1,0.0,-4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,4,27.1,22.9,36,0,311.0,3.075,1.077,96.66,22.0,2022,1,1,0,999.0,0,1.0,0.13333333333333333,0.0,-2.356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,5,27.3,22.8,36,0,295.0,0.843,5.092,98.29,22.0,2022,1,1,0,999.0,0,1.016863231947031,0.16666666666666666,0.016863231947030988,-2.294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,6,27.2,22.8,36,0,314.0,8.775,2.5949999999999998,97.085,22.0,2022,1,1,0,999.0,0,1.0043968549555142,0.2,0.004396854955514229,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7,27.1,22.8,36,0,290.0,10.77,8.258,97.593,22.0,2022,1,1,0,999.0,0,1.0096523898199876,0.23333333333333334,-0.007210842127043371,9.927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,8,27.0,22.7,36,0,291.0,11.938,13.016,97.47,22.0,2022,1,1,4,2.163,1,1.0083798882681565,0.26666666666666666,0.00398303331264227,3.1630000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,9,27.0,22.8,36,0,297.0,13.087,12.883,97.66,22.0,2022,1,1,2,9.117000000000003,1,1.010345541071798,0.3,0.0006931512518104643,2.317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,10,27.1,22.8,36,0,297.0,13.739,12.865,97.771,22.0,2022,1,1,2,9.134999999999998,1,1.0114938961307678,0.3333333333333333,0.00311400786261129,1.8010000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,11,27.0,22.8,35,0,299.0,14.926,12.715,97.942,22.0,2022,1,1,2,9.285,1,1.013262983654045,0.36666666666666664,0.0029174425822469097,1.8390000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,27.0,22.8,35,0,296.0,15.607,12.768,97.668,22.0,2022,1,1,2,9.232,1,1.0104283054003727,0.4,-0.0010655907303951384,1.8679999999999986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,13,26.9,22.7,36,0,296.0,16.327,12.66,97.898,22.0,2022,1,1,2,9.34,1,1.012807779846886,0.43333333333333335,-0.0004552038071590214,1.4010000000000016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,14,26.8,22.7,36,0,298.0,16.6,12.531,97.912,22.0,2022,1,1,2,9.469000000000001,1,1.0129526174218912,0.4666666666666667,0.0025243120215185932,0.9930000000000021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
